,ritz_wl_vac(nm),Aki(s^-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
447,218.836969,828571.4285714285,3d7,a 2G,nan,3d6.(3F2).4p,y 4F*,nan,18.0,28.0
448,534.83446,6180000.0,3d6.(5D).4d,6P,nan,3d6.(5D<4>).4f,2[2]*,nan,18.0,10.0
449,253.067154,270363636.3636364,3d6.(3G).4p,x 2G*,nan,3d6.(3G).4d,2H,nan,18.0,22.0
450,257.80726549999997,971153.8461538461,3d6.(3F2).4s,b 4F,nan,3d6.(3H).4p,z 4I*,nan,28.0,52.0
451,522.382505,12700000.0,3d6.(5D).4d,e 6G,nan,3d6.(5D<0>).4f,2[3]*,nan,54.0,14.0
452,232.016887,11038461.538461538,3d6.(3H).4p,z 2H*,nan,3d6.(3G).4d,4I,nan,22.0,52.0
453,232.73144466666668,224888888.8888889,3d6.(3H).4p,z 4G*,nan,3d6.(3H).4d,4G,nan,36.0,36.0
454,542.337665,21660000.0,3d6.(5D).4d,f 4D,nan,3d6.(5D<3>).4f,2[2]*,nan,20.0,10.0
455,598.55065,6333333.333333333,3d6.(5D).4d,e 4F,nan,3d6.(5D<3>).4f,2[1]*,nan,28.0,6.0
456,280.5041125,133857142.85714285,3d6.(3F2).4p,y 2G*,nan,3d6.(3F2).5s,e 2F,nan,18.0,14.0
457,236.47627799999998,72000000.0,3d6.(3G).4p,x 4F*,nan,3d6.(3G).4d,4H,nan,28.0,44.0
458,3262.1659,6857.142857142857,3d6.(5D<2>).4f,2[4]*,nan,3d6.(3F2).4d,4F,nan,18.0,28.0
459,263.398801,80666666.66666667,3d6.(1D2).4s,c 2D,nan,3d6.(1S2).4p,x 2P*,nan,10.0,6.0
460,541.28816,14571428.57142857,3d6.(5D).4d,6S,nan,3d6.(5D<1>).4f,2[3]*,nan,6.0,14.0
461,178.66795666666667,997777777.7777778,3d5.4s2,a 6S,nan,3d5.(6S).4s.4p.(1P*),x 6P*,nan,6.0,18.0
462,243.4539255,282769230.7692308,3d6.(1I).4s,a 2I,nan,3d6.(1I).4p,y 2I*,nan,26.0,26.0
463,181.85215,2280000.0,3d6.(5D).4s,a 4D,nan,3d6.(3F2).4p,x 4D*,nan,20.0,20.0
464,249.843492,387692.3076923077,3d6.(3F2).4s,b 4F,nan,3d6.(3H).4p,z 2I*,nan,28.0,26.0
465,241.24108,32571428.57142857,3d6.(3F1).4s,d 2F,nan,3d5.(4G).4s.4p.(3P*),t 2F*,nan,14.0,14.0
466,251.57572299999998,214857142.85714287,3d6.(1D2).4s,c 2D,nan,3d6.(1D2).4p,v 2F*,nan,10.0,14.0
467,162.72094533333336,249588888.8888889,3d6.(5D).4s,a 6D,nan,3d5.(6S).4s.4p.(3P*),y 6P*,nan,30.0,18.0
468,524.1266,7980000.0,3d6.(5D).4d,6P,nan,3d6.(5D<3>).4f,2[2]*,nan,18.0,10.0
469,1509.8032699999999,103333.33333333333,3d6.(5D).4d,6D,nan,3d6.(5D).5p,6F*,nan,30.0,42.0
470,1068.94135,548571.4285714285,3d6.(5D).5s,e 6D,nan,3d5.(4G).4s.4p.(3P*),y 6F*,nan,30.0,42.0
471,1698.439422,0.007375000000000001,3d7,a 4F,nan,3d6.(5D).4s,a 4D,nan,28.0,20.0
472,3431.7808,17000.0,3d6.(5D<1>).4f,2[4]*,nan,3d6.(5D).5d,4P,nan,18.0,12.0
473,315.511429,11444444.444444444,3d6.(3G).4s,b 2G,nan,3d6.(3H).4p,z 2G*,nan,18.0,18.0
474,228.520859,89846153.84615384,3d6.(3H).4p,z 2H*,nan,3d6.(3G).4d,2I,nan,22.0,26.0
475,526.4856033333333,326428.5714285714,3d6.(3G).4s,a 4G,nan,3d6.(5D).4p,z 4F*,nan,36.0,28.0
476,581.32447,2666666.6666666665,3d6.(5D).4d,e 4F,nan,3d6.(5D<3>).4f,2[4]*,nan,28.0,18.0
477,233.00767,52400000.0,3d6.(3P1).4s,c 4P,nan,3d6.(3F1).4p,4D*,nan,12.0,20.0
478,683.5108974999999,56222222.222222224,3d6.(5D).5p,6F*,nan,3d6.(5D).5d,6G,nan,42.0,54.0
479,768.04831,5785000.0,3d6.(5D).5p,w 6P*,nan,3d6.(5D).5d,6F,nan,18.0,40.0
480,1732.95929,155555.55555555556,3d6.(5D).4d,e 6G,nan,3d6.(3F1).4p,4G*,nan,54.0,36.0
481,270.115713,29000000.0,3d6.(3P2).4p,z 2D*,nan,3d6.(3P2).5s,4P,nan,10.0,12.0
482,418.003153,48571.42857142857,3d6.(3P2).4s,b 4P,nan,3d6.(5D).4p,z 4F*,nan,12.0,28.0
483,274.3979325,41461538.461538464,3d6.(1G2).4p,x 2H*,nan,3d6.(1I).5s,2I,nan,22.0,26.0
484,234.57322375,277136363.6363636,3d6.(3G).4p,x 4G*,nan,3d6.(3G).4d,4H,nan,36.0,44.0
485,299.6089115,90222222.22222222,3d6.(3G).4p,x 2G*,nan,3d6.(3G).5s,e 2G,nan,18.0,18.0
486,239.281779,126857142.85714285,3d6.(3P2).4p,y 4D*,nan,3d6.(3H).4d,2F,nan,20.0,14.0
487,573.94837,7085714.285714285,3d6.(5D).4d,e 4F,nan,3d6.(5D<0>).4f,2[3]*,nan,28.0,14.0
488,924.8934275,23507142.85714286,3d6.(5D).5s,e 4D,nan,3d6.(5D).5p,4F*,nan,20.0,28.0
489,552.665178,1280.0,3d6.(3H).4s,b 2H,nan,3d6.(5D).4p,z 4D*,nan,22.0,20.0
490,253.5627136666667,230833333.33333334,3d6.(3P2).4s,b 4P,nan,3d6.(3P2).4p,y 4P*,nan,12.0,12.0
491,232.14897399999998,221444444.44444445,3d6.(3F2).4p,y 4F*,nan,3d6.(3F2).4d,4G,nan,28.0,36.0
492,234.8257468,336944444.4444444,3d6.(3G).4p,x 4G*,nan,3d6.(3G).4d,4G,nan,36.0,36.0
493,526.0459733333333,39422222.222222224,3d6.(5D).4d,e 6G,nan,3d6.(5D<2>).4f,2[4]*,nan,54.0,18.0
494,745.103155,2357142.8571428573,3d6.(5D).5p,4D*,nan,3d6.(3P2).4d,4F,nan,20.0,28.0
495,258.640229,249000000.0,3d6.(1F).4s,c 2F,nan,3d6.(1F).4p,v 2G*,nan,14.0,18.0
496,1292.6610642857142,0.004403000000000001,3d6.(5D).4s,a 6D,nan,3d6.(5D).4s,a 4D,nan,30.0,20.0
497,799.343575,1521428.5714285714,3d6.(5D).5s,e 4D,nan,3d5.(4G).4s.4p.(3P*),v 4F*,nan,20.0,28.0
498,688.42384,3466666.6666666665,3d6.(3F1).4p,4G*,nan,3d6.(5D).5d,6G,nan,36.0,54.0
499,567.68287,9133333.333333334,3d6.(5D).4d,6S,nan,3d6.(5D<4>).4f,2[1]*,nan,6.0,6.0
500,1630.98107,86400.0,3d6.(5D).4d,6P,nan,3d6.(5D).5p,4D*,nan,18.0,20.0
501,550.3983425,37257142.85714286,3d6.(5D).4d,f 4D,nan,3d6.(5D<4>).4f,2[3]*,nan,20.0,14.0
502,504.788185,2822222.222222222,3d5.4s2,a 6S,nan,3d6.(5D).4p,z 6P*,nan,6.0,18.0
503,501.28719333333333,37600000.0,3d6.(5D).4d,e 6F,nan,3d6.(5D<3>).4f,2[2]*,nan,42.0,10.0
504,241.681445,79500000.0,3d6.(3P2).4p,y 4D*,nan,3d6.(3P2).4d,4D,nan,20.0,16.0
505,524.2575300000001,12285714.285714285,3d6.(5D).4d,f 4D,nan,3d6.(5D<0>).4f,2[3]*,nan,20.0,14.0
506,749.67453,1328571.4285714286,3d6.(5D).5p,w 6P*,nan,3d6.(3H).4d,4F,nan,18.0,28.0
507,242.46811025000002,160222222.2222222,3d6.(3F2).4p,y 4G*,nan,3d6.(3F2).4d,4G,nan,36.0,36.0
508,248.8157865,29880000.0,3d6.(5D).4p,z 4F*,nan,3d6.(5D).4d,f 4D,nan,28.0,20.0
509,236.563036,120000000.0,3d6.(3P2).4p,y 4D*,nan,3d6.(3P2).4d,4P,nan,20.0,6.0
510,546.74509,35428571.428571425,3d6.(5D).4d,e 4G,nan,3d6.(5D<1>).4f,2[3]*,nan,36.0,14.0
511,651.25231,1644444.4444444445,3d6.(5D).4d,4P,nan,3d6.(5D<3>).4f,2[4]*,nan,12.0,18.0
512,328.705838,269333.3333333333,3d6.(5D).4s,a 4D,nan,3d6.(5D).4p,z 6D*,nan,20.0,30.0
513,236.30991025,262400000.0,3d6.(3G).4p,x 4F*,nan,3d6.(3G).4d,4D,nan,28.0,20.0
514,1862.72811,670000.0,3d6.(5D).4d,e 4G,nan,3d6.(3P1).5p,4P*,nan,36.0,4.0
515,280.661365,1280000.0,3d6.(3F2).4s,a 2F,nan,3d6.(3F2).4p,x 4D*,nan,14.0,20.0
516,941.0740800000001,8467619.047619049,3d6.(5D).5s,e 4D,nan,3d6.(5D).5p,6F*,nan,20.0,42.0
517,240.983985,88636363.63636364,3d6.(3H).4s,b 2H,nan,3d6.(3G).4p,y 2H*,nan,22.0,22.0
518,241.18416675,409272727.27272725,3d6.(3F2).4p,y 4G*,nan,3d6.(3F2).4d,4H,nan,36.0,44.0
519,339.63066,148000.0,3d6.(1G2).4s,c 2G,nan,3d6.(3F2).4p,x 4D*,nan,18.0,20.0
520,844.635575,25326666.666666668,3d6.(5D).5p,6F*,nan,3d6.(5D).6s,6D,nan,42.0,30.0
521,247.06174633333333,212214285.7142857,3d6.(3G).4s,a 4G,nan,3d6.(3G).4p,x 4F*,nan,36.0,28.0
522,1870.51457,1690714.2857142857,3d6.(5D).4d,e 4G,nan,3d6.(5D).5p,4F*,nan,36.0,28.0
523,295.264542,83600000.0,3d6.(3D).4p,w 2F*,nan,3d6.(3D).5s,2D,nan,14.0,10.0
524,256.104983,118000000.0,3d6.(3P2).4s,b 2P,nan,3d6.(3P2).4p,z 2P*,nan,6.0,6.0
525,500.33482,84538461.53846154,3d6.(5D).4d,e 6F,nan,3d6.(5D<4>).4f,2[6]*,nan,42.0,26.0
526,248.499492,18772727.272727273,3d6.(3H).4s,b 2H,nan,3d6.(3G).4p,y 4H*,nan,22.0,44.0
527,2667.7969999999996,440333.3333333333,3d6.(5D).4d,4P,nan,3d6.(5D).5p,4P*,nan,12.0,12.0
528,580.3692766666667,35911111.11111111,3d6.(5D).4d,e 4F,nan,3d6.(5D<2>).4f,2[4]*,nan,28.0,18.0
529,235.76269600000003,95361111.1111111,3d6.(3H).4s,a 4H,nan,3d6.(3F2).4p,y 4G*,nan,44.0,36.0
530,242.99544580000003,186244444.44444445,3d6.(3F2).4s,b 4F,nan,3d6.(3F2).4p,y 4G*,nan,28.0,36.0
531,295.84209725,2742857.1428571427,3d6.(5D).4s,a 4D,nan,3d6.(5D).4p,z 6F*,nan,20.0,42.0
532,297.8009264,48250000.0,3d7,a 4P,nan,3d6.(5D).4p,z 4P*,nan,12.0,12.0
533,253.64773233333335,159333333.33333334,3d6.(3G).4p,x 2G*,nan,3d6.(3G).4d,2G,nan,18.0,18.0
534,240.05261,27714285.714285713,3d6.(3F2).4p,y 2G*,nan,3d6.(3F2).4d,4F,nan,18.0,28.0
535,253.328425,120333333.33333333,3d6.(5D).4p,z 6D*,nan,3d6.(5D).5s,e 6D,nan,30.0,30.0
536,292.6810605,62666666.666666664,3d6.(3G).4p,y 2F*,nan,3d6.(3G).5s,e 2G,nan,14.0,18.0
537,534.0921430000001,10760.0,3d6.(3G).4s,a 4G,nan,3d6.(5D).4p,z 4D*,nan,36.0,20.0
538,1862.3434,1070000.0,3d6.(3P2).4d,4D,nan,3d6.(3P2).5p,4S*,nan,16.0,4.0
539,753.27796,756000.0,3d6.(5D).5p,6D*,nan,3d6.(5D).6s,4D,nan,30.0,20.0
540,243.256622,41714285.71428572,3d6.(3H).4p,z 2G*,nan,3d6.(3P2).4d,2F,nan,18.0,14.0
541,746.4333066666667,5821428.571428572,3d6.(5D).5p,6F*,nan,3d6.(5D).5d,4F,nan,42.0,28.0
542,224.2522845,148681818.1818182,3d6.(3H).4p,z 4G*,nan,3d6.(3F2).4d,4H,nan,36.0,44.0
543,285.370242,377777.77777777775,3d6.(3P2).4s,b 2P,nan,3d5.(6S).4s.4p.(3P*),y 6P*,nan,6.0,18.0
544,119.893205,108181818.18181819,3d6.(3H).4s,a 4H,nan,3d5.(2I).4s.4p.(3P*),4H*,nan,44.0,44.0
545,274.94615525,135222222.2222222,3d6.(3G).4p,y 4H*,nan,3d6.(3G).5s,f 4G,nan,44.0,36.0
546,252.0827445,208000000.0,3d6.(3F2).4s,a 2F,nan,3d6.(3F2).4p,y 2D*,nan,14.0,10.0
547,253.743452,19000000.0,3d6.(3H).4s,b 2H,nan,3d6.(3G).4p,x 4G*,nan,22.0,36.0
548,1448.2400133333333,1203333.3333333333,3d6.(5D).4d,f 4D,nan,3d6.(5D).5p,4P*,nan,20.0,12.0
549,398.090777,0.0026999999999999997,3d6.(5D).4s,a 6D,nan,3d6.(3P2).4s,b 2P,nan,30.0,6.0
550,558.31733,6420000.0,3d6.(5D).4d,6S,nan,3d6.(5D<3>).4f,2[2]*,nan,6.0,10.0
551,237.17880800000003,139111111.1111111,3d6.(3G).4p,x 4F*,nan,3d6.(3G).4d,4G,nan,28.0,36.0
552,229.758624,404444.44444444444,3d7,a 2D2,nan,3d6.(3F2).4p,y 4G*,nan,10.0,36.0
553,249.55254642857145,220944444.44444445,3d6.(3G).4s,a 4G,nan,3d6.(3G).4p,x 4G*,nan,36.0,36.0
554,317.845293,6960000.0,3d6.(3D).4s,b 4D,nan,3d6.(3F2).4p,x 4D*,nan,20.0,20.0
555,425.3989033333333,567000.0,3d6.(3P2).4s,b 4P,nan,3d6.(5D).4p,z 4D*,nan,12.0,20.0
556,522.974809,12663636.363636363,3d6.(5D).4d,6D,nan,3d6.(5D<4>).4f,2[5]*,nan,30.0,22.0
557,496.4776406666667,56711111.11111111,3d6.(5D).4d,e 6F,nan,3d6.(5D<3>).4f,2[4]*,nan,42.0,18.0
558,648.4927250000001,12606666.666666666,3d6.(5D).5p,6D*,nan,3d6.(5D).5d,6D,nan,30.0,30.0
559,240.470208,14461538.461538462,3d6.(3H).4p,z 2I*,nan,3d6.(3H).4d,4I,nan,26.0,52.0
560,274.4684913333333,227160000.0,3d6.(5D).4s,a 4D,nan,3d6.(5D).4p,z 4D*,nan,20.0,20.0
561,565.04674,7944444.444444444,3d6.(5D).4d,e 4G,nan,3d6.(5D<4>).4f,2[4]*,nan,36.0,18.0
562,758.261205,24700.0,3d6.(3D).4s,b 4D,nan,3d6.(5D).4p,z 4D*,nan,20.0,20.0
563,565.9312649999999,13800000.0,3d6.(5D).4d,4S,nan,3d6.(5D<3>).4f,2[2]*,nan,4.0,10.0
564,503.410708,22457142.85714286,3d6.(5D).4d,6D,nan,3d6.(5D<2>).4f,2[3]*,nan,30.0,14.0
565,272.075825,60300000.0,3d6.(3D).4p,w 4P*,nan,3d6.(3D).5s,4D,nan,12.0,20.0
566,248.79686750000002,103090909.0909091,3d6.(1G2).4s,c 2G,nan,3d6.(1I).4p,w 2H*,nan,18.0,22.0
567,237.063852,26666666.666666668,3d6.(3F2).4p,x 4D*,nan,3d6.(5D).5d,4D,nan,20.0,18.0
568,523.8630965,13714285.714285715,3d6.(5D).4d,6P,nan,3d6.(5D<3>).4f,2[3]*,nan,18.0,14.0
569,235.96629666666664,548370370.3703704,3d6.(5D).4p,z 6F*,nan,3d6.(5D).4d,e 6G,nan,42.0,54.0
570,501.03818,39000000.0,3d6.(5D).4d,e 6F,nan,3d6.(5D<3>).4f,2[0]*,nan,42.0,2.0
571,656.29162,1688888.888888889,3d5.(4P).4s.4p.(3P*),6P*,nan,3d6.(5D).5d,6P,nan,18.0,18.0
572,232.246864,55357142.85714286,3d6.(3H).4p,z 4G*,nan,3d6.(5D).5d,4F,nan,36.0,28.0
573,439.8736468,3.812,3d6.(5D).4s,a 6D,nan,3d5.4s2,a 6S,nan,30.0,6.0
574,569.25739,6272727.2727272725,3d6.(5D).4d,e 4F,nan,3d6.(5D<2>).4f,2[5]*,nan,28.0,22.0
575,266.1897695,83000000.0,3d6.(3F1).4s,d 2F,nan,3d6.(3P1).4p,u 2D*,nan,14.0,10.0
576,233.5124005,69833333.33333333,3d6.(3H).4p,z 4H*,nan,3d6.(3H).4d,4G,nan,44.0,36.0
577,532.37171,11133333.333333334,3d6.(5D).4d,6P,nan,3d6.(5D<4>).4f,2[1]*,nan,18.0,6.0
578,236.741059,38222222.222222224,3d6.(3H).4p,z 4I*,nan,3d6.(3H).4d,4G,nan,52.0,36.0
579,537.9690499999999,14355555.555555556,3d6.(5D).4d,f 4D,nan,3d6.(5D<3>).4f,2[4]*,nan,20.0,18.0
580,3241.4186,88500.0,3d6.(5D<2>).4f,2[4]*,nan,3d6.(5D).5d,4P,nan,18.0,12.0
581,276.199825,44571428.571428575,3d6.(3F2).4p,z 2F*,nan,3d6.(3F2).5s,e 2F,nan,14.0,14.0
582,258.49293800000004,206750000.0,3d6.(5D).4s,a 4D,nan,3d6.(5D).4p,z 4P*,nan,20.0,12.0
583,687.26217,15555555.555555556,3d6.(5D).5p,4F*,nan,3d6.(5D).5d,6G,nan,28.0,54.0
584,240.772478,43428571.428571425,3d6.(3D).4s,b 4D,nan,3d6.(1G2).4p,x 2F*,nan,20.0,14.0
585,1922.1000966666668,333800.0,3d6.(5D).4d,e 4G,nan,3d6.(5D).5p,4D*,nan,36.0,20.0
586,544.6350749999999,50090909.09090909,3d6.(5D).4d,e 4G,nan,3d6.(5D<2>).4f,2[5]*,nan,36.0,22.0
587,3458.52035,111333.33333333333,3d6.(5D<0>).4f,2[3]*,nan,3d6.(5D).5d,4P,nan,14.0,12.0
588,930.5571655555555,8296666.666666667,3d6.(5D).5p,w 6P*,nan,3d6.(5D).6s,6D,nan,18.0,30.0
589,595.73475,24000000.0,3d6.(5D).4d,e 4F,nan,3d6.(5D<3>).4f,2[3]*,nan,28.0,14.0
590,253.711635,256090909.0909091,3d6.(1G1).4s,d 2G,nan,3d6.(1G1).4p,2H*,nan,18.0,22.0
591,267.1629053333333,110090909.0909091,3d6.(3H).4p,z 4H*,nan,3d6.(3H).5s,e 4H,nan,44.0,44.0
592,279.475241,79500000.0,3d6.(3P2).4p,y 4D*,nan,3d6.(3P2).5s,4P,nan,20.0,12.0
593,508.31121499999995,10742857.142857144,3d6.(5D).4d,6P,nan,3d6.(5D<1>).4f,2[3]*,nan,18.0,14.0
594,828.48696,2680000.0,3d6.(3P1).5p,4P*,nan,3d6.(5D).6s,4D,nan,4.0,20.0
595,500.95137066666666,11881818.181818182,3d6.(5D).4d,6D,nan,3d6.(5D<2>).4f,2[5]*,nan,30.0,22.0
596,530.139895,124333333.33333333,3d6.(5D).4d,e 6G,nan,3d6.(5D<4>).4f,2[7]*,nan,54.0,30.0
597,832.322405,5480000.0,3d6.(5D).5s,e 6D,nan,3d6.(5D).5p,4D*,nan,30.0,20.0
598,835.2668058333335,33047619.04761905,3d6.(5D).5s,e 6D,nan,3d6.(5D).5p,6F*,nan,30.0,42.0
599,1583.1833,96428.57142857143,3d6.(5D).4d,6D,nan,3d6.(5D).5p,4F*,nan,30.0,28.0
600,751.98809,7066666.666666667,3d6.(5D).5p,w 6P*,nan,3d6.(5D).5d,4D,nan,18.0,18.0
601,647.6165550000001,3913.3333333333335,3d5.4s2,a 6S,nan,3d6.(5D).4p,z 6D*,nan,6.0,30.0
602,845.33369,1333333.3333333333,3d6.(5D).5s,e 6D,nan,3d6.(3F1).4p,4G*,nan,30.0,36.0
603,225.297438,148454545.45454547,3d6.(3H).4p,z 2H*,nan,3d6.(3G).4d,2H,nan,22.0,22.0
604,231.087632,17714285.714285713,3d6.(3F2).4p,y 4F*,nan,3d6.(3F2).4d,4F,nan,28.0,28.0
605,490.95159,10571428.57142857,3d6.(5D).4d,e 6F,nan,3d6.(5D<2>).4f,2[3]*,nan,42.0,14.0
606,283.654529,8500000.0,3d6.(3P2).4s,b 2P,nan,3d6.(3H).4p,z 4G*,nan,6.0,36.0
607,779.8650749999999,2171428.5714285714,3d6.(5D).5p,4F*,nan,3d6.(5D).5d,4F,nan,28.0,28.0
608,484.779472,6818181.818181818,3d6.(5D).4d,e 6F,nan,3d6.(5D<2>).4f,2[5]*,nan,42.0,22.0
609,517.22164,11640000.0,3d6.(5D).4d,6P,nan,3d6.(5D<2>).4f,2[2]*,nan,18.0,10.0
610,507.83850533333333,35685714.28571428,3d6.(5D).4d,6P,nan,3d6.(5D<0>).4f,2[3]*,nan,18.0,14.0
611,447.6436504545455,0.33536428571428567,3d6.(5D).4s,a 6D,nan,3d6.(3F2).4s,b 4F,nan,30.0,28.0
612,1938.6958574999999,878476.1904761905,3d6.(5D).4d,e 4G,nan,3d6.(5D).5p,6F*,nan,36.0,42.0
613,734.1893916666667,12121428.57142857,3d6.(5D).5p,4D*,nan,3d6.(5D).5d,4F,nan,20.0,28.0
614,184.81960999999998,751666666.6666666,3d5.(6S).4s.4p.(3P*),z 8P*,nan,3d5.(6S).4p2,8P,nan,24.0,24.0
615,236.553411,44125000.0,3d7,a 4F,nan,3d6.(5D).4p,z 4F*,nan,28.0,28.0
616,585.70032,2803703.703703704,3d5.(4G).4s.4p.(3P*),y 6F*,nan,3d6.(5D).5d,6G,nan,42.0,54.0
617,546.25504,48488888.88888889,3d6.(5D).4d,e 4G,nan,3d6.(5D<1>).4f,2[4]*,nan,36.0,18.0
618,277.4882015,90555555.55555555,3d6.(3G).4p,y 2H*,nan,3d6.(3G).5s,e 2G,nan,22.0,18.0
619,278.2315655,103333333.33333333,3d6.(3H).4s,b 2H,nan,3d6.(3H).4p,z 2G*,nan,22.0,18.0
620,763.1462319999999,10740000.0,3d6.(5D).5p,w 6P*,nan,3d6.(5D).5d,6D,nan,18.0,30.0
