,ritz_wl_vac(nm),Aki(s^-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
414,384.43466,37000000.0,3d7.(2G).4s,a 1G,nan,3d7.(2G).4p,z 1F*,nan,9.0,7.0
415,322.694442,659000.0,3d6.4s2,b 3F2,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,21.0,11.0
416,570.20109,3531600.0,3d7.(4F).4p,y 5F*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,35.0,25.0
417,339.505141,160666.66666666666,3d6.4s2,a 3H,nan,3d7.(2G).4p,w 3F*,nan,33.0,21.0
418,424.15644,6700000.0,3d7.(2D2).4s,a 1D,nan,3d7.(2P).4p,1P*,nan,5.0,3.0
419,352.390655,3510000.0,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (6D).4d,e 7S,nan,49.0,7.0
420,273.844983,11400000.0,3d6.4s2,a 3H,nan,3d7.(2H).4p,1H*,nan,33.0,11.0
421,369.17773,29900000.0,3d7.(2H).4s,a 1H,nan,3d7.(2H).4p,1H*,nan,11.0,11.0
422,378.4180404285714,6843200.0,3d7.(4P).4s,a 5P,nan,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,15.0,25.0
423,519.7513700000001,524476.1904761905,3d7.(4F).4s,a 3F,nan,3d6.(5D).4s.4p.(3P*),z 3F*,nan,21.0,21.0
424,418.2851632,20846666.666666668,3d7.(4P).4s,b 3P,nan,3d6.(3P2).4s.4p.(3P*),y 3P*,nan,9.0,9.0
425,505.60516,208600.0,3d6.4s2,b 3D,nan,3d6.(3F2).4s.4p.(3P*),v 3D*,nan,15.0,15.0
426,432.83122,11200000.0,3d7.(2D2).4s,a 1D,nan,3d7.(2P).4p,y 1D*,nan,5.0,5.0
427,412.332174,1432380.9523809524,3d7.(4P).4s,b 3P,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,9.0,21.0
428,283.1229663333333,1682222.2222222222,3d7.(4F).4s,a 3F,nan,3d6.(3F2).4s.4p.(3P*),x 3G*,nan,21.0,27.0
429,696.49417,179400.0,3d8,c 3F,nan,3d6.(3G).4s.4p.(3P*),v 5F*,nan,21.0,35.0
430,353.55349,620512.8205128205,3d7.(2H).4s,a 1H,nan,3d6.(1I).4s.4p.(3P*),x 3I*,nan,11.0,39.0
431,403.202817,1301481.4814814816,3d6.4s2,b 1G2,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,9.0,27.0
432,285.46101,1970000.0,3d6.4s2,b 3F2,nan,3d6.(1G2).4s.4p.(3P*),s 3G*,nan,21.0,27.0
433,416.90336,585000.0,3d7.(2H).4s,b 3H,nan,3d6.(3F2).4s.4p.(3P*),x 1G*,nan,33.0,9.0
434,435.97257,291240.0,3d6.4s2,b 3G,nan,3d7.(4P).4p,u 5D*,nan,27.0,25.0
435,524.39499,2380000.0,3d6.4s2,a 1I,nan,3d7.(2G).4p,z 1H*,nan,13.0,11.0
436,367.800034,1727428.5714285714,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,f 5F,nan,21.0,35.0
437,366.728404,1658571.4285714286,3d6.4s2,a 3H,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,33.0,21.0
438,501.824335,6560000.0,3d6.(5D).4s.4p.(3P*),z 3D*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,15.0,15.0
439,371.5917171666667,15315114.285714285,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(3P*),z 5F*,nan,25.0,35.0
440,325.81741,4760000.0,3d6.4s2,b 3G,nan,3d6.(3G).4s.4p.(3P*),w 1G*,nan,27.0,9.0
441,625.496275,492800.0,3d8,c 3F,nan,3d6.(3F2).4s.4p.(3P*),v 3D*,nan,21.0,15.0
442,917.9056933333333,19109.52380952381,3d6.4s2,b 3F2,nan,3d6.(5D).4s.4p.(3P*),z 3F*,nan,21.0,21.0
443,325.55467,42926923.07692308,3d7.(2H).4s,b 3H,nan,3d6.(1I).4s.4p.(3P*),x 3I*,nan,33.0,39.0
444,444.62282500000003,55652.380952380954,3d7.(4P).4s,a 5P,nan,3d5.(6S).4s2.4p,y 7P*,nan,15.0,21.0
445,312.27759633333335,8088888.888888889,3d6.4s2,a 3H,nan,3d7.(2H).4p,u 3G*,nan,33.0,27.0
446,489.03661,52733.333333333336,3d7.(4P).4s,a 5P,nan,3d7.(4F).4p,y 3D*,nan,15.0,15.0
447,368.6029595,43894476.190476194,3d7.(2G).4s,a 3G,nan,3d7.(2G).4p,w 3F*,nan,27.0,21.0
448,406.27995085714286,99323809.52380952,3d7.(4F).4s,a 3F,nan,3d7.(4F).4p,y 3F*,nan,21.0,21.0
449,879.29349,640000.0,3d6.(5D).4s.4p.(1P*),x 5D*,nan,3d6.(5D).4s (6D).4d,f 5F,nan,25.0,35.0
450,377.81388,943000.0,3d6.4s2,b 3G,nan,3d7.(2G).4p,z 1F*,nan,27.0,7.0
451,374.6102515,2340000.0,3d6.4s2,b 3F2,nan,3d7.(2G).4p,z 1G*,nan,21.0,9.0
452,424.85011,17850.0,3d6.4s2,a 3H,nan,3d6.(3H).4s.4p.(3P*),z 5H*,nan,33.0,40.0
453,378.97683399999994,80468974.35897435,3d7.(2H).4s,b 3H,nan,3d7.(2H).4p,y 3I*,nan,33.0,39.0
454,292.470813,29700000.0,3d7.(2G).4s,a 3G,nan,3d7.(2H).4p,1H*,nan,27.0,11.0
455,358.2675493333333,65922222.222222224,3d7.(2H).4s,b 3H,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,33.0,27.0
456,302.84977000000003,43068181.81818182,3d6.4s2,a 3H,nan,3d7.(2H).4p,w 3H*,nan,33.0,33.0
457,966.9295400000001,1213333.3333333333,3d6.(5D).4s.4p.(1P*),x 5F*,nan,3d6.(5D).4s (6D).4d,e 5G,nan,35.0,45.0
458,354.113254,3412800.0,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,49.0,25.0
459,272.9757423333333,17391480.0,3d7.(4F).4s,a 5F,nan,3d6.(3F2).4s.4p.(3P*),v 5D*,nan,35.0,25.0
460,443.1297478181818,20531.38775510204,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(3P*),z 7F*,nan,25.0,49.0
461,884.6723,17840.0,3d6.4s2,b 3G,nan,3d7.(4F).4p,z 5G*,nan,27.0,45.0
462,518.3010429999999,3239.5714285714284,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(3P*),z 7D*,nan,25.0,35.0
463,500.40652,1240800.0,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d7.(4F).5s,e 5F,nan,35.0,35.0
464,226.778561,4570000.0,3d6.4s2,a 5D,nan,3d7.(4P).4p,y 5S*,nan,25.0,5.0
465,368.32928,150000000.0,3d7.(2D2).4s,a 1D,nan,3d7.(2D2).4p,w 1D*,nan,5.0,5.0
466,444.912355,1118000.0,3d6.(5D).4s.4p.(3P*),z 5P*,nan,3d6.(5D).4s (6D).4d,f 5F,nan,15.0,35.0
467,228.4486292,3339600.0,3d6.4s2,a 5D,nan,3d6.(3F2).4s.4p.(3P*),v 5D*,nan,25.0,25.0
468,281.87691,117000.0,3d7.(4F).4s,a 3F,nan,3d7.(2G).4p,z 1G*,nan,21.0,9.0
469,880.70421,3340.0,3d6.4s2,a 3P2,nan,3d6.(5D).4s.4p.(3P*),z 5P*,nan,9.0,15.0
470,318.389864,6626666.666666667,3d7.(4P).4s,a 5P,nan,3d6.(3F2).4s.4p.(3P*),v 3D*,nan,15.0,15.0
471,396.139918,1062962.962962963,3d6.4s2,b 3D,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,15.0,27.0
472,417.30753,1090000.0,3d7.(2D2).4s,a 3D,nan,3d7.(2G).4p,z 1F*,nan,15.0,7.0
473,316.42603859999997,3763650.793650794,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,35.0,63.0
474,392.23823,15625.641025641025,3d6.4s2,b 3F2,nan,3d6.(3H).4s.4p.(3P*),z 3I*,nan,21.0,39.0
475,360.5281783333334,78868484.84848484,3d7.(2G).4s,a 3G,nan,3d7.(2G).4p,y 3H*,nan,27.0,33.0
476,541.0570250000001,248527.27272727274,3d7.(4F).4p,z 3G*,nan,3d7.(4F).4d,e 5H,nan,27.0,55.0
477,278.92649466666666,716650.0,3d7.(4F).4s,a 3F,nan,3d6.(3G).4s.4p.(3P*),y 5H*,nan,21.0,40.0
478,393.692666,1628571.4285714286,3d7.(4P).4s,b 3P,nan,3d6.(3G).4s.4p.(3P*),v 5F*,nan,9.0,35.0
479,468.0535,25800.0,3d7.(2D2).4s,a 3D,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,15.0,45.0
480,476.97294,40680.0,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).5s,e 5D,nan,21.0,25.0
481,248.05237009090908,477671428.5714286,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(1P*),x 5F*,nan,25.0,35.0
482,392.01568849999995,10124518.518518519,3d6.4s2,b 3G,nan,3d7.(2G).4p,v 3G*,nan,27.0,27.0
483,497.99919,1428000.0,3d6.(5D).4s.4p.(3P*),z 3F*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,21.0,25.0
484,608.7839133333333,11933.333333333334,3d7.(4P).4s,a 5P,nan,3d6.(5D).4s.4p.(3P*),z 3P*,nan,15.0,9.0
485,391.42854675,3243000.0,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,25.0,25.0
486,260.99994,11925925.925925925,3d7.(2G).4s,a 3G,nan,3d6.(3F2).4s.4p.(1P*),r 3G*,nan,27.0,27.0
487,370.231004,16272666.666666666,3d7.(2G).4s,a 3G,nan,3d6.(3F2).4s.4p.(3P*),v 3D*,nan,27.0,15.0
488,317.300177,238333.33333333334,3d7.(4P).4s,a 5P,nan,3d7.(2G).4p,w 3F*,nan,15.0,21.0
489,444.78712,145575.75757575757,3d7.(2G).4s,a 1G,nan,3d6.(3H).4s.4p.(3P*),z 3H*,nan,9.0,33.0
490,619.309134,1076223.8095238095,3d6.4s2,b 3F2,nan,3d7.(4F).4p,y 3F*,nan,21.0,21.0
491,536.68906,2460000.0,3d7.(2H).4s,a 1H,nan,3d7.(2G).4p,z 1G*,nan,11.0,9.0
492,420.9868108333333,13640000.0,3d7.(2P).4s,c 3P,nan,3d7.(4P).4p,x 3P*,nan,9.0,9.0
493,815.56011,115266.66666666667,3d7.(2D2).4s,a 3D,nan,3d7.(4F).4p,y 3D*,nan,15.0,15.0
494,374.45319,20166666.666666668,3d7.(2H).4s,a 1H,nan,3d6.(1G2).4s.4p.(3P*),v 3H*,nan,11.0,33.0
495,357.2812824285715,30079583.333333332,3d6.(5D).4s.4p.(3P*),z 7F*,nan,3d6.(5D).4s (6D).4d,e 7F,nan,49.0,48.0
496,251.42880714285715,3593619.0476190476,3d6.4s2,a 5D,nan,3d5.(6S).4s2.4p,y 7P*,nan,25.0,21.0
497,388.5459,3990000.0,3d7.(2G).4s,a 3G,nan,3d7.(2G).4p,z 1G*,nan,27.0,9.0
498,548.27657,201428.57142857142,3d7.(4F).4p,y 5D*,nan,3d6.(5D).4s (6D).4d,e 7G,nan,25.0,63.0
499,2455.464,956571.4285714285,3d6.(5D).4s (6D).5p,n 7F*,nan,3d6.(5D).4s (6D).6s,g 7D,nan,49.0,35.0
500,469.647884,5029600.0,3d6.(5D).4s.4p.(3P*),z 5P*,nan,3d6.(5D).4s (6D).4d,f 5D,nan,15.0,25.0
501,410.7581,840000.0,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,35.0,15.0
502,342.30751899999996,417200.0,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(1P*),y 5P*,nan,35.0,15.0
503,401.566559,15300000.0,3d7.(2G).4s,a 1G,nan,3d6.(3F2).4s.4p.(3P*),1F*,nan,9.0,7.0
504,263.04642516666667,1454448.148148148,3d7.(4F).4s,a 5F,nan,3d6.(3H).4s.4p.(3P*),y 3G*,nan,35.0,27.0
505,1958.0707000000002,263480.0,3d6.(5D).4s.4p.(1P*),x 5D*,nan,3d6.(5D).4s (6D).5s,e 5D,nan,25.0,25.0
506,524.1946233333333,1371666.6666666667,3d6.4s2,b 3D,nan,3d7.(4P).4p,x 3P*,nan,15.0,9.0
507,393.15559040000005,30704444.444444444,3d7.(2P).4s,c 3P,nan,3d7.(2P).4p,w 3P*,nan,9.0,9.0
508,377.3753038,10479600.0,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,f 5D,nan,21.0,25.0
509,321.7591770909091,93276285.71428572,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).4d,f 7D,nan,35.0,35.0
510,463.71444,272000.0,3d7.(4P).4s,b 3P,nan,3d7.(4P).4p,y 5S*,nan,9.0,5.0
511,374.58023166666663,23598095.23809524,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,e 7P,nan,21.0,21.0
512,437.57181,168000.0,3d7.(2D2).4s,a 3D,nan,3d6.(3F2).4s.4p.(3P*),1F*,nan,15.0,7.0
513,361.29850999999996,2503000.0,3d6.4s2,b 3G,nan,3d6.(3H).4s.4p.(3P*),1H*,nan,27.0,11.0
514,399.918257,2052000.0,3d7.(2G).4s,a 3G,nan,3d7.(4P).4p,u 5D*,nan,27.0,25.0
515,2664.5778,162000.0,3d8,c 3F,nan,3d7.(4F).4p,y 3F*,nan,21.0,21.0
516,414.337374,10035142.857142856,3d6.(5D).4s.4p.(3P*),z 5F*,nan,3d6.(5D).4s (6D).4d,f 5F,nan,35.0,35.0
517,354.41162299999996,16610000.0,3d6.4s2,a 3P2,nan,3d7.(4P).4p,y 3S*,nan,9.0,3.0
518,468.5767728571428,1242411.111111111,3d6.4s2,b 3G,nan,3d6.(3H).4s.4p.(3P*),y 3G*,nan,27.0,27.0
519,381.551344,6112380.952380952,3d6.4s2,b 3F2,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,21.0,21.0
520,389.3503488333334,10199840.0,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(3P*),z 5D*,nan,25.0,25.0
521,214.977425,4960000.0,3d6.4s2,a 5D,nan,3d7.(4P).4p,w 3D*,nan,25.0,15.0
522,305.7962686,9655733.333333334,3d7.(4F).4s,a 3F,nan,3d6.(3P2).4s.4p.(3P*),x 3D*,nan,21.0,15.0
523,360.89243749999997,12936666.666666666,3d6.4s2,a 3P2,nan,3d6.(3P2).4s.4p.(3P*),y 3P*,nan,9.0,9.0
524,400.158831,432857.14285714284,3d6.4s2,b 3G,nan,3d7.(2G).4p,w 3F*,nan,27.0,21.0
525,406.773329,1170000.0,3d6.4s2,b 3G,nan,3d6.(3H).4s.4p.(3P*),y 1G*,nan,27.0,9.0
526,354.82072,7130000.0,3d7.(2H).4s,b 3H,nan,3d6.(3G).4s.4p.(3P*),w 1G*,nan,33.0,9.0
527,1326.43551,247114.2857142857,3d6.(3P2).4s.4p.(3P*),w 5D*,nan,3d6.(5D).4s (6D).4d,f 5F,nan,25.0,35.0
528,570.00119,167680.0,3d6.4s2,b 3F2,nan,3d7.(4F).4p,y 3D*,nan,21.0,15.0
529,373.144701,3964074.074074074,3d7.(2G).4s,a 1G,nan,3d7.(2H).4p,u 3G*,nan,9.0,27.0
530,333.766525,537303.0303030303,3d6.4s2,a 3H,nan,3d7.(2G).4p,y 3H*,nan,33.0,33.0
531,557.9641233333333,753600.0,3d6.(5D).4s.4p.(3P*),z 3P*,nan,3d6.(5D).4s (4D).5s,g 5D,nan,9.0,25.0
532,400.48933,1352000.0,3d7.(2P).4s,a 1P,nan,3d7.(2P).4p,u 3D*,nan,3.0,15.0
533,388.96338599999996,4508000.0,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (6D).4d,e 5P,nan,25.0,15.0
534,526.53294,65333.333333333336,3d7.(2H).4s,a 1H,nan,3d6.(3F2).4s.4p.(3P*),x 3G*,nan,11.0,27.0
535,292.43315666666666,134545454.54545453,3d7.(2H).4s,b 3H,nan,3d6.(3H).4s.4p.(1P*),t 3H*,nan,33.0,33.0
536,532.3521,17633.333333333332,3d6.4s2,a 3P2,nan,3d7.(4F).4p,y 3F*,nan,9.0,21.0
537,521.35091,1219333.3333333333,3d8,c 3F,nan,3d7.(2D2).4p,t 3D*,nan,21.0,15.0
538,478.115545,606000.0,3d7.(2P).4s,c 3P,nan,3d6.(3P2).4s.4p.(3P*),x 3D*,nan,9.0,15.0
539,308.58077925,8545555.555555556,3d7.(2G).4s,a 3G,nan,3d6.(3G).4s.4p.(3P*),t 3G*,nan,27.0,27.0
540,353.244664,171000.0,3d6.4s2,a 3H,nan,3d6.(3G).4s.4p.(3P*),v 5F*,nan,33.0,35.0
541,532.76238,44400.0,3d7.(2H).4s,a 1H,nan,3d6.(3G).4s.4p.(3P*),w 5G*,nan,11.0,45.0
542,330.72938,57400000.0,3d7.(2G).4s,a 1G,nan,3d6.(3G).4s.4p.(3P*),w 1G*,nan,9.0,9.0
543,339.6924925,35685238.0952381,3d7.(4P).4s,a 5P,nan,3d6.(3F2).4s.4p.(3P*),x 3F*,nan,15.0,21.0
544,414.458295,27000000.0,3d7.(2G).4s,a 1G,nan,3d6.(3H).4s.4p.(3P*),y 1G*,nan,9.0,9.0
545,387.4802858333333,133402666.66666667,3d7.(4F).4s,a 3F,nan,3d7.(4F).4p,y 3D*,nan,21.0,15.0
546,613.75493,1078000.0,3d8,c 3F,nan,3d7.(2G).4p,v 3G*,nan,21.0,27.0
547,408.1683406666666,2815333.3333333335,3d6.4s2,b 3F2,nan,3d6.(3P2).4s.4p.(3P*),x 3D*,nan,21.0,15.0
548,329.0804402,75066666.66666667,3d7.(4P).4s,a 5P,nan,3d5.(6S).4s2.4p,v 5P*,nan,15.0,15.0
549,340.0587258571428,45002666.666666664,3d7.(4P).4s,a 5P,nan,3d7.(4P).4p,w 3D*,nan,15.0,15.0
550,855.10322,53444.444444444445,3d6.4s2,b 3G,nan,3d7.(4F).4p,z 3G*,nan,27.0,27.0
551,765.58652,986666.6666666666,3d7.(4F).4p,y 3D*,nan,3d6.(5D).4s (4D).5s,e 3D,nan,15.0,15.0
552,352.6600465,51013740.74074074,3d7.(4F).4s,a 5F,nan,3d7.(4F).4p,z 3G*,nan,35.0,27.0
553,402.56306366666666,4695333.333333333,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (6D).4d,e 5G,nan,25.0,45.0
554,666.22036,159.45714285714286,3d7.(4F).4s,a 3F,nan,3d6.(5D).4s.4p.(3P*),z 5F*,nan,21.0,35.0
555,255.6271986666667,2795185.185185185,3d7.(4F).4s,a 3F,nan,3d7.(2H).4p,u 3G*,nan,21.0,27.0
556,322.39281,375220.0,3d6.4s2,a 5D,nan,3d6.(5D).4s.4p.(3P*),z 3D*,nan,25.0,15.0
557,860.11902,210257.14285714287,3d7.(4F).4p,z 3G*,nan,3d7.(4F).5s,e 5F,nan,27.0,35.0
558,528.0950027272728,21373600.0,3d6.(5D).4s.4p.(3P*),z 5D*,nan,3d6.(5D).4s (6D).5s,e 5D,nan,25.0,25.0
559,275.599546,1710000.0,3d6.4s2,a 3H,nan,3d6.(1G2).4s.4p.(3P*),s 3G*,nan,33.0,27.0
560,467.93122666666665,4664285.714285715,3d6.(5D).4s.4p.(3P*),z 5P*,nan,3d6.(5D).4s (6D).4d,e 7P,nan,15.0,21.0
561,281.37659925,131666.66666666666,3d6.4s2,a 5D,nan,3d7.(4F).4p,z 3G*,nan,25.0,27.0
562,369.8533838,8967111.111111112,3d6.(5D).4s.4p.(3P*),z 7P*,nan,3d6.(5D).4s (6D).4d,e 5G,nan,21.0,45.0
563,413.3636743999999,517425.0,3d6.4s2,b 3G,nan,3d6.(3G).4s.4p.(3P*),y 5H*,nan,27.0,40.0
564,855.5499128571428,1181266.6666666667,3d7.(4P).4s,a 5P,nan,3d6.(5D).4s.4p.(3P*),z 5P*,nan,15.0,15.0
565,447.05706428571426,5731200.0,3d7.(4P).4s,a 5P,nan,3d6.(5D).4s.4p.(1P*),x 5D*,nan,15.0,25.0
566,542.1879166666668,1617088.0,3d7.(4F).4s,a 5F,nan,3d6.(5D).4s.4p.(3P*),z 5D*,nan,35.0,25.0
567,387.98255,53400000.0,3d7.(2D2).4s,a 3D,nan,3d7.(2P).4p,1P*,nan,15.0,3.0
568,564.215785,3654848.484848485,3d7.(4F).4p,y 3F*,nan,3d7.(4F).4d,e 3H,nan,21.0,33.0
569,247.2463682,60301714.28571428,3d7.(4F).4s,a 5F,nan,3d6.(3G).4s.4p.(3P*),v 5F*,nan,35.0,35.0
570,322.29356700000005,73833333.33333333,3d6.(5D).4s.4p.(3P*),z 7D*,nan,3d6.(5D).4s (6D).4d,e 7P,nan,35.0,21.0
