,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Lande,Leading percentages,Reference,nQua
199,3d6.(3P2).4s.4p.(3P*),y 3P*,0,1.0,5.7866575,4e-07,,  37             :    24  3d7.(4P).4p           3P*  ,,4
200,3d6.(3P2).4s.4p.(3P*),y 3P*,2,5.0,5.79341882,1.2e-07,1.444,  32             :    36  3d7.(4P).4p           3P*  ,,4
201,3d6.(3P2).4s.4p.(3P*),y 3P*,1,3.0,5.81508605,1.2e-07,1.600,  31             :    21  3d7.(4P).4p           3P*  ,,4
202,3d7.(4P).4p,u 5D*,4,9.0,5.79264615,1.2e-07,1.341,  50             :    17  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
203,3d7.(4P).4p,u 5D*,3,7.0,5.79564049,1.2e-07,1.397,  54             :    14  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
204,3d7.(4P).4p,u 5D*,2,5.0,5.8134352,1.2e-07,1.260,  51             :    15  3d6.(3F2).4s.4p.(3P*) 3D*  ,,4
205,3d7.(4P).4p,u 5D*,0,1.0,5.84852446,2.5e-07,,  52             :    20  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
206,3d7.(4P).4p,u 5D*,1,3.0,5.84923154,1.2e-07,1.410,  55             :    21  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
207,3d6.(3F2).4s.4p.(3P*),x 3F*,4,9.0,5.81351269,1.2e-07,1.344,  38             :    17  3d7.(2G).4p           3F*  ,,4
208,3d6.(3F2).4s.4p.(3P*),x 3F*,3,7.0,5.83875215,1.2e-07,1.159,  51             :    25  3d7.(2G).4p           3G*  ,,4
209,3d6.(3F2).4s.4p.(3P*),x 3F*,2,5.0,5.85168345,1.2e-07,0.743,  41             :    24  3d6.(3G).4s.4p.(3P*)  5G*  ,,4
210,3d6.(3H).4s.4p.(3P*),z 3H*,6,13.0,5.82506529,2.5e-07,1.200,  36             :    37  3d7.(2G).4p           3H*  ,,4
211,3d6.(3H).4s.4p.(3P*),z 3H*,5,11.0,5.8282952,1.2e-07,1.060,  34             :    36  3d7.(2G).4p           3H*  ,,4
212,3d6.(3H).4s.4p.(3P*),z 3H*,4,9.0,5.84045966,1.2e-07,0.880,  31             :    18  3d7.(2G).4p           3H*  ,,4
213,3d7.(4F).5s,e 5F,5,11.0,5.82793998,1.2e-07,1.421,                                                     ,,5
214,3d7.(4F).5s,e 5F,4,9.0,5.87411777,1.2e-07,1.331,                                                     ,,5
215,3d7.(4F).5s,e 5F,3,7.0,5.92093198,1.2e-07,1.236,                                                     ,,5
216,3d7.(4F).5s,e 5F,2,5.0,5.9557884,1.2e-07,0.991,                                                     ,,5
217,3d7.(4F).5s,e 5F,1,3.0,5.9786822,1.2e-07,0.007,                                                     ,,5
218,3d7.(4P).4p,w 3D*,3,7.0,5.82938837,1.2e-07,1.346,  54             :    18  3d6.(3F2).4s.4p.(3P*) 3D*  ,,4
219,3d7.(4P).4p,w 3D*,2,5.0,5.84412959,1.2e-07,1.216,  53             :    19  3d6.(3F2).4s.4p.(3P*) 5D*  ,,4
220,3d7.(4P).4p,w 3D*,1,3.0,5.86098438,1.2e-07,0.767,  47             :    20  3d6.(3F2).4s.4p.(3P*) 3D*  ,,4
221,3d6.(3G).4s.4p.(3P*),w 5G*,6,13.0,5.87231021,2.5e-07,1.306,  78             :    11  3d7.(2G).4p           3H*  ,,4
222,3d6.(3G).4s.4p.(3P*),w 5G*,5,11.0,5.87935896,1.2e-07,1.305,  73             :     7  3d6.(3G).4s.4p.(3P*)  5F*  ,,4
223,3d6.(3G).4s.4p.(3P*),w 5G*,4,9.0,5.90041395,1.2e-07,1.145,  73             :    10  3d6.(3F2).4s.4p.(1P*) 3G*  ,,4
224,3d6.(3G).4s.4p.(3P*),w 5G*,3,7.0,5.91320801,1.2e-07,0.931,  42             :    18  3d6.(3F2).4s.4p.(1P*) 3G*  ,,4
225,3d6.(3G).4s.4p.(3P*),w 5G*,2,5.0,5.93030716,1.2e-07,0.472,  65             :    16  3d7.(2G).4p           3F*  ,,4
226,3d6.(3P2).4s.4p.(3P*),1D*,2,5.0,5.87929188,1.2e-07,1.137,  36             :    12  3d7.(2P).4p           1D*  ,,4
227,3d7.(2G).4p,z 1G*,4,9.0,5.88338708,1.2e-07,1.025,  31             :    23  3d6.(3H).4s.4p.(3P*)  1G*  ,,4
228,3d7.(4P).4p,y 3S*,1,3.0,5.89614419,1.2e-07,1.884,  60             :     9  3d7.(4P).4p           3D*  ,,4
229,3d6.(3G).4s.4p.(3P*),v 5F*,5,11.0,5.90240588,1.2e-07,1.317,  61             :    11  3d6.(3G).4s.4p.(3P*)  5H*  ,,4
230,3d6.(3G).4s.4p.(3P*),v 5F*,4,9.0,5.94256226,1.2e-07,1.264,  55             :    20  3d6.(3G).4s.4p.(3P*)  5H*  ,,4
231,3d6.(3G).4s.4p.(3P*),v 5F*,3,7.0,5.96648265,1.2e-07,1.236,  70             :     7  3d6.(3D).4s.4p.(3P*)  5F*  ,,4
232,3d6.(3G).4s.4p.(3P*),v 5F*,2,5.0,5.98085478,1.2e-07,1.267,  74             :     7  3d6.(3D).4s.4p.(3P*)  5F*  ,,4
233,3d6.(3G).4s.4p.(3P*),v 5F*,1,3.0,5.99471113,1.2e-07,0.230,  70             :     7  3d6.(3D).4s.4p.(3P*)  5F*  ,,4
234,3d6.(3F2).4s.4p.(3P*),x 3G*,4,9.0,5.92794713,1.2e-07,1.061,  51             :    22  3d6.(3G).4s.4p.(3P*)  5H*  ,,4
235,3d6.(3F2).4s.4p.(3P*),x 3G*,3,7.0,5.93068755,2.5e-07,0.668,  39             :    37  3d6.(3G).4s.4p.(3P*)  5G*  ,,4
236,3d6.(3F2).4s.4p.(3P*),x 3G*,5,11.0,5.93072834,1.2e-07,1.203,  49             :    18  3d6.(3G).4s.4p.(3P*)  5H*  ,,4
237,3d6.(3G).4s.4p.(3P*),y 5H*,6,13.0,5.93328155,2.5e-07,,                                                     ,,4
238,3d6.(3G).4s.4p.(3P*),y 5H*,5,11.0,5.97991659,1.2e-07,1.27?,  67             :    10  3d6.(3F2).4s.4p.(3P*) 3G*  ,,4
239,3d6.(3G).4s.4p.(3P*),y 5H*,4,9.0,5.99610917,1.2e-07,0.934,  44             :    18  3d6.(3F2).4s.4p.(3P*) 3G*  ,,4
240,3d6.(3G).4s.4p.(3P*),y 5H*,3,7.0,6.01021907,2.5e-07,0.584,  54             :    31  3d6.(3F2).4s.4p.(3P*) 3G*  ,,4
241,3d7.(4F).5s,e 3F,4,9.0,5.9463987,1.2e-07,1.288,                                                     ,,5
242,3d7.(4F).5s,e 3F,3,7.0,6.01718438,1.2e-07,1.107,                                                     ,,5
243,3d7.(4F).5s,e 3F,2,5.0,6.06634697,1.2e-07,0.622,                                                     ,,5
244,3d5.(6S).4s2.4p,v 5P*,3,7.0,5.94709859,1.2e-07,1.646,                                                     ,,4
245,3d5.(6S).4s2.4p,v 5P*,2,5.0,5.97150625,1.2e-07,1.740,                                                     ,,4
246,3d5.(6S).4s2.4p,v 5P*,1,3.0,5.98718095,1.2e-07,2.213,                                                     ,,4
247,3d6.(3H).4s.4p.(3P*),1I*,6,13.0,5.9634283,1.2e-07,,                                                     ,,4
248,3d7.(4P).4p,x 3P*,2,5.0,5.98901244,1.2e-07,1.263,  36             :    21  3d7.(2P).4p           3P*  ,,4
249,3d7.(4P).4p,x 3P*,0,1.0,6.00828827,2.5e-07,,  42             :    23  3d7.(2P).4p           3P*  ,,4
250,3d7.(4P).4p,x 3P*,1,3.0,6.01523448,1.2e-07,1.547,  39             :    18  3d7.(2P).4p           3P*  ,,4
251,3d7.(2G).4p,z 1H*,5,11.0,5.99867825,1.2e-07,1.018,  68             :    10  3d6.(3H).4s.4p.(3P*)  1H*  ,,4
252,3d6.(3H).4s.4p.(3P*),y 1G*,4,9.0,6.03834476,1.2e-07,1.063,  36             :    20  3d7.(2G).4p           1G*  ,,4
253,3d7.(2G).4p,w 3F*,4,9.0,6.08872711,1.2e-07,1.181,  39             :    26  3d6.(3F2).4s.4p.(3P*) 3F*  ,,4
254,3d7.(2G).4p,w 3F*,3,7.0,6.10533975,1.2e-07,1.165,  37             :    25  3d6.(3F2).4s.4p.(3P*) 3F*  ,,4
255,3d7.(2G).4p,w 3F*,2,5.0,6.12892712,2.5e-07,0.677,  50             :    21  3d6.(3F2).4s.4p.(3P*) 3F*  ,,4
256,3d6.(3F2).4s.4p.(3P*),v 3D*,3,7.0,6.09196644,1.2e-07,1.211,  31  3D*        :    19  3d7.(2G).4p           3F*  ,,4
257,3d6.(3F2).4s.4p.(3P*),v 3D*,2,5.0,6.10530689,1.2e-07,0.954,  52             :    12  3d7.(2P).4p           3D*  ,,4
258,3d6.(3F2).4s.4p.(3P*),v 3D*,1,3.0,6.11212776,2.5e-07,0.562,  47             :    13  3d7.(2P).4p           3D*  ,,4
259,3d6.(5D).4s (6D).5p,n 7D*,5,11.0,6.11891044,1.2e-07,,                                                     ,,4
260,3d6.(5D).4s (6D).5p,n 7D*,4,9.0,6.14449991,1.2e-07,,                                                     ,,4
261,3d6.(5D).4s (6D).5p,n 7D*,3,7.0,6.17506487,1.2e-07,,                                                     ,,4
262,3d6.(5D).4s (6D).5p,n 7D*,2,5.0,6.20026651,1.2e-07,,                                                     ,,4
263,3d6.(5D).4s (6D).5p,n 7D*,1,3.0,6.21813227,1.2e-07,,                                                     ,,4
264,3d7.(2G).4p,y 3H*,6,13.0,6.12905507,2.5e-07,1.17?,  43             :    43  3d6.(3H).4s.4p.(3P*)  3H*  ,,4
265,3d7.(2G).4p,y 3H*,5,11.0,6.15016512,2.5e-07,1.075,  38             :    26  3d6.(3H).4s.4p.(3P*)  3H*  ,,4
266,3d7.(2G).4p,y 3H*,4,9.0,6.165361,2.5e-07,0.929,  42             :    29  3d6.(3H).4s.4p.(3P*)  3H*  ,,4
267,3d7.(2G).4p,v 3G*,5,11.0,6.13237029,1.2e-07,1.163,  38             :    24  3d6.(3F2).4s.4p.(3P*) 3G*  ,,4
268,3d7.(2G).4p,v 3G*,4,9.0,6.15307342,1.2e-07,0.914,  41             :    18  3d6.(3H).4s.4p.(3P*)  3G*  ,,4
269,3d7.(2G).4p,v 3G*,3,7.0,6.18068544,1.2e-07,0.763,  43             :    25  3d6.(3F2).4s.4p.(3P*) 3G*  ,,4
270,3d6.(3F2).4s.4p.(3P*),1F*,3,7.0,6.13438193,1.2e-07,0.92?,  40             :    39  3d7.(2G).4p           1F*  ,,4
271,3d6.(5D).4s (6D).5p,n 7F*,6,13.0,6.16922335,2.5e-07,,                                                     ,,4
272,3d6.(5D).4s (6D).5p,n 7F*,5,11.0,6.20568115,1.2e-07,,                                                     ,,4
273,3d6.(5D).4s (6D).5p,n 7F*,4,9.0,6.23680503,1.2e-07,,                                                     ,,4
274,3d6.(5D).4s (6D).5p,n 7F*,3,7.0,6.25289818,1.2e-07,,                                                     ,,4
275,3d6.(5D).4s (6D).5p,n 7F*,2,5.0,6.26811563,1.2e-07,,                                                     ,,4
276,3d6.(5D).4s (6D).5p,n 7F*,1,3.0,6.27700207,2.5e-07,,                                                     ,,4
277,3d6.(5D).4s (6D).5p,n 7F*,0,1.0,6.28100019,2.5e-07,,                                                     ,,4
278,3d7.(2P).4p,w 3P*,0,1.0,6.19317735,2.5e-07,,  52             :    24  3d6.(3P2).4s.4p.(1P*) 3P*  ,,4
279,3d7.(2P).4p,w 3P*,1,3.0,6.20456765,1.2e-07,1.389,  50             :    11  3d5.(6S).4s2.4p       5P*  ,,4
280,3d7.(2P).4p,w 3P*,2,5.0,6.22237439,1.2e-07,1.469,  46             :    10  3d7.(4P).4p           5P*  ,,4
281,3d6.(5D).4s (6D).5p,n 7P*,4,9.0,6.22223912,1.2e-07,,                                                     ,,4
282,3d6.(5D).4s (6D).5p,n 7P*,3,7.0,6.27711812,1.2e-07,,                                                     ,,4
283,3d6.(5D).4s (6D).5p,n 7P*,2,5.0,6.31094101,1.2e-07,,                                                     ,,4
284,3d6.(5D).4s (6D).4d,e 7F,6,13.0,6.24162851,1.2e-07,1.490,                                                     ,,4
285,3d6.(5D).4s (6D).4d,e 7F,5,11.0,6.30254306,1.2e-07,1.505,                                                     ,,4
286,3d6.(5D).4s (6D).4d,e 7F,3,7.0,6.34164892,1.2e-07,1.499,                                                     ,,4
287,3d6.(5D).4s (6D).4d,e 7F,4,9.0,6.34703293,1.2e-07,1.617,                                                     ,,4
288,3d6.(5D).4s (6D).4d,e 7F,1,3.0,6.34898259,1.2e-07,2.490,                                                     ,,4
289,3d6.(5D).4s (6D).4d,e 7F,2,5.0,6.36423934,1.2e-07,,                                                     ,,4
290,3d6.(5D).4s (6D).4d,f 7D,5,11.0,6.24606454,1.2e-07,1.510,                                                     ,,4
291,3d6.(5D).4s (6D).4d,f 7D,4,9.0,6.29938878,1.2e-07,1.574,                                                     ,,4
292,3d6.(5D).4s (6D).4d,f 7D,3,7.0,6.30606149,1.2e-07,,                                                     ,,4
293,3d6.(5D).4s (6D).4d,f 7D,2,5.0,6.32302612,1.2e-07,1.844,                                                     ,,4
294,3d6.(5D).4s (6D).4d,f 7D,1,3.0,6.32915863,1.2e-07,,                                                     ,,4
295,3d6.(5D).4s (6D).4d,f 5D,4,9.0,6.25167222,1.2e-07,1.514,                                                     ,,4
296,3d6.(5D).4s (6D).4d,f 5D,3,7.0,6.26546671,1.2e-07,1.615,                                                     ,,4
297,3d6.(5D).4s (6D).4d,f 5D,2,5.0,6.28582776,1.2e-07,1.614,                                                     ,,4
298,3d6.(5D).4s (6D).4d,f 5D,1,3.0,6.30832866,1.2e-07,1.662,                                                     ,,4
299,3d6.(5D).4s (6D).4d,f 5D,0,1.0,6.32083991,2.5e-07,,                                                     ,,4
300,3d6.(5D).4s (6D).4d,e 7P,4,9.0,6.25813812,1.2e-07,1.585,                                                     ,,4
301,3d6.(5D).4s (6D).4d,e 7P,3,7.0,6.27499663,1.2e-07,1.687,                                                     ,,4
302,3d6.(5D).4s (6D).4d,e 7P,2,5.0,6.30600086,1.2e-07,,                                                     ,,4
303,3d6.(5D).4s (6D).4d,e 5G,6,13.0,6.26404671,1.2e-07,1.351,                                                     ,,4
304,3d6.(5D).4s (6D).4d,e 5G,5,11.0,6.28647868,1.2e-07,1.360,                                                     ,,4
305,3d6.(5D).4s (6D).4d,e 5G,4,9.0,6.32066224,1.2e-07,1.238,                                                     ,,4
306,3d6.(5D).4s (6D).4d,e 5G,3,7.0,6.35034852,1.2e-07,1.294,                                                     ,,4
307,3d6.(5D).4s (6D).4d,e 5G,2,5.0,6.36908625,1.2e-07,0.953,                                                     ,,4
308,3d7.(2G).4p,z 1F*,3,7.0,6.27197352,2.5e-07,1.018,  36             :    23  3d7.(2D2).4p          1F*  ,,4
309,3d6.(3F2).4s.4p.(3P*),x 1G*,4,9.0,6.27533411,2.5e-07,0.978,  64             :     9  3d7.(2H).4p           1G*  ,,4
310,3d6.(5D).4s (6D).4d,e 7G,7,15.0,6.28000199,2.5e-07,,                                                     ,,4
311,3d6.(5D).4s (6D).4d,e 7G,6,13.0,6.31920567,1.2e-07,1.415,                                                     ,,4
312,3d6.(5D).4s (6D).4d,e 7G,5,11.0,6.35153108,1.2e-07,1.379,                                                     ,,4
313,3d6.(5D).4s (6D).4d,e 7G,4,9.0,6.36471779,1.2e-07,1.338,                                                     ,,4
314,3d6.(5D).4s (6D).4d,e 7G,3,7.0,6.38029108,1.2e-07,1.244,                                                     ,,4
315,3d6.(5D).4s (6D).4d,e 7G,2,5.0,6.39011087,1.2e-07,,                                                     ,,4
316,3d6.(5D).4s (6D).4d,e 7G,1,3.0,6.39346861,2.5e-07,-0.374,                                                     ,,4
317,3d6.(5D).4s (6D).5p,u 5F*,5,11.0,6.3252597,1.2e-07,,                                                     ,,4
318,3d6.(5D).4s (6D).5p,u 5F*,4,9.0,6.37048876,1.2e-07,,                                                     ,,4
319,3d6.(5D).4s (6D).5p,u 5F*,3,7.0,6.39994976,1.2e-07,,                                                     ,,4
320,3d6.(5D).4s (6D).5p,u 5F*,2,5.0,6.42578026,1.2e-07,,                                                     ,,4
321,3d6.(5D).4s (6D).5p,u 5F*,1,3.0,6.44046048,1.2e-07,,                                                     ,,4
322,3d6.(3G).4s.4p.(3P*),x 3H*,6,13.0,6.32606584,2.5e-07,1.161,  80             :    15  3d6.(3H).4s.4p.(3P*)  3H*  ,,4
323,3d6.(3G).4s.4p.(3P*),x 3H*,5,11.0,6.33171407,2.5e-07,1.038,  74             :    13  3d6.(3H).4s.4p.(3P*)  3H*  ,,4
324,3d6.(3G).4s.4p.(3P*),x 3H*,4,9.0,6.37391903,2.5e-07,0.953,  67             :    15  3d6.(3F2).4s.4p.(3P*) 1G*  ,,4
325,3d6.(5D).4s (6D).5p,t 5D*,4,9.0,6.33269478,1.2e-07,1.486,                                                     ,,4
326,3d6.(5D).4s (6D).5p,t 5D*,3,7.0,6.36800089,1.2e-07,,                                                     ,,4
327,3d6.(5D).4s (6D).5p,t 5D*,2,5.0,6.40130429,1.2e-07,,                                                     ,,4
328,3d6.(5D).4s (6D).5p,t 5D*,1,3.0,6.42583493,1.2e-07,,                                                     ,,4
329,3d6.(5D).4s (6D).5p,t 5D*,0,1.0,6.4399302,1.2e-07,,                                                     ,,4
330,3d6.(5D).4s (6D).4d,f 5F,5,11.0,6.33598817,1.2e-07,1.384,                                                     ,,4
331,3d6.(5D).4s (6D).4d,f 5F,4,9.0,6.3804339,1.2e-07,1.355?,                                                     ,,4
332,3d6.(5D).4s (6D).4d,f 5F,3,7.0,6.39809335,1.2e-07,,                                                     ,,4
333,3d6.(5D).4s (6D).4d,f 5F,2,5.0,6.41060472,1.2e-07,0.967,                                                     ,,4
334,3d6.(5D).4s (6D).4d,f 5F,1,3.0,6.41673983,1.2e-07,,                                                     ,,4
335,3d6.(5D).4s (6D).4d,e 5S,2,5.0,6.34165661,1.2e-07,1.952,                                                     ,,4
336,3d7.(2D2).4p,v 3F*,2,5.0,6.34815078,2.5e-07,0.803,  31             :    23  3d6.(3G).4s.4p.(3P*)  3F*  ,,4
337,3d7.(2D2).4p,v 3F*,4,9.0,6.3609602,1.2e-07,1.122,  34             :    30  3d7.(2D2).4p          3F*  ,,4
338,3d7.(2D2).4p,v 3F*,3,7.0,6.36848691,1.2e-07,1.096,  36             :    26  3d6.(3G).4s.4p.(3P*)  3F*  ,,4
339,3d6.(5D).4s (4D).5s,e 3D,3,7.0,6.35967275,1.2e-07,1.345,                                                     ,,4
340,3d6.(5D).4s (4D).5s,e 3D,2,5.0,6.41493251,1.2e-07,1.125,                                                     ,,4
341,3d6.(5D).4s (4D).5s,e 3D,1,3.0,6.4521243,1.2e-07,0.801,                                                     ,,4
342,3d6.(5D).4s (4D).5s,g 5D,4,9.0,6.36664959,1.2e-07,1.487,                                                     ,,4
343,3d6.(5D).4s (4D).5s,g 5D,3,7.0,6.41873101,1.2e-07,1.492,                                                     ,,4
344,3d6.(5D).4s (4D).5s,g 5D,2,5.0,6.45335558,1.2e-07,1.57?,                                                     ,,4
345,3d6.(5D).4s (4D).5s,g 5D,1,3.0,6.47375371,1.2e-07,,                                                     ,,4
346,3d6.(5D).4s (4D).5s,g 5D,0,1.0,6.47908516,1.2e-07,,                                                     ,,4
347,3d7.(2H).4p,u 3G*,5,11.0,6.36955305,1.2e-07,1.140,  30             :    17  3d6.(3G).4s.4p.(3P*)  3G*  ,,4
348,3d7.(2H).4p,u 3G*,4,9.0,6.40603863,2.5e-07,1.067,  35             :    32  3d6.(3G).4s.4p.(3P*)  3G*  ,,4
349,3d7.(2H).4p,u 3G*,3,7.0,6.42557692,1.2e-07,0.801,  35             :    32  3d6.(3G).4s.4p.(3P*)  3G*  ,,4
350,3d6.(5D).4s (6D).4d,e 7S,3,7.0,6.39387714,1.2e-07,1.92?,                                                     ,,4
351,3d6.(3H).4s.4p.(3P*),1H*,5,11.0,6.40132623,2.5e-07,1.061,  39             :    10  3d7.(2G).4p           1H*  ,,4
352,3d6.(5D).4s (6D).5p,u 5P*,3,7.0,6.40899243,1.2e-07,,                                                     ,,4
353,3d6.(5D).4s (6D).5p,u 5P*,2,5.0,6.44033241,1.2e-07,,                                                     ,,4
354,3d6.(5D).4s (6D).5p,u 5P*,1,3.0,6.46089109,2.5e-07,2.633,                                                     ,,4
355,3d7.(2P).4p,y 1D*,2,5.0,6.411013,1.2e-07,1.025,  49             :    18  3d7.(2D2).4p          1D*  ,,4
356,3d6.(3H).4s.4p.(3P*),x 1D*,2,5.0,6.4176795,1.2e-07,0.883,  56             :    15  3d7.(2D2).4p          1D*  ,,4
357,3d6.(5D).4s (6D).4d,e 5P,3,7.0,6.4269984,1.2e-07,1.664,                                                     ,,4
358,3d6.(5D).4s (6D).4d,e 5P,1,3.0,6.44961696,1.2e-07,2.432,                                                     ,,4
359,3d6.(5D).4s (6D).4d,e 5P,2,5.0,6.45554341,1.2e-07,,                                                     ,,4
360,3d7.(2P).4p,u 3D*,3,7.0,6.44334733,1.2e-07,1.306,  61             :    19  3d6.(3F2).4s.4p.(1P*) 3D*  ,,4
361,3d7.(2P).4p,u 3D*,2,5.0,6.48399171,2.5e-07,1.156,  53             :    21  3d6.(3F2).4s.4p.(1P*) 3D*  ,,4
362,3d7.(2P).4p,u 3D*,1,3.0,6.51071489,2.5e-07,0.700,  48             :    22  3d6.(3F2).4s.4p.(1P*) 3D*  ,,4
363,3d7.(2P).4p,1P*,1,3.0,6.46959714,2.5e-07,0.801,  47             :    20  3d7.(2D2).4p          3D*  ,,4
364,3d7.(2D2).4p,t 3D*,3,7.0,6.47361547,2.5e-07,1.317,  75             :    19  3d6.(3F2).4s.4p.(1P*) 3D*  ,,4
365,3d7.(2D2).4p,t 3D*,2,5.0,6.53184961,1.2e-07,1.145,  60             :    11  3d7.(2P).4p           3D*  ,,4
366,3d7.(2D2).4p,t 3D*,1,3.0,6.55353246,2.5e-07,1.246,  45             :    10  3d7.(2P).4p           3D*  ,,4
367,3d7.(2H).4p,w 3H*,6,13.0,6.50067093,2.5e-07,1.177,  63             :    17  3d6.(3H).4s.4p.(1P*)  3H*  ,,4
368,3d7.(2H).4p,w 3H*,5,11.0,6.52319179,2.5e-07,1.033,  60             :    14  3d6.(3H).4s.4p.(1P*)  3H*  ,,4
369,3d7.(2H).4p,w 3H*,4,9.0,6.5424903,4e-07,0.810,  61             :    18  3d6.(3H).4s.4p.(1P*)  3H*  ,,4
370,3d7.(2H).4p,y 3I*,6,13.0,6.51085164,2.5e-07,1.019,  65             :    22  3d7.(2H).4p           1I*  ,,4
371,3d7.(2H).4p,y 3I*,7,15.0,6.528387,4e-07,1.147,  88             :     8  3d6.(1I).4s.4p.(3P*)  3I*  ,,4
372,3d7.(2H).4p,y 3I*,5,11.0,6.5586399,4e-07,0.830,  85             :     9  3d6.(1I).4s.4p.(3P*)  3I*  ,,4
373,3d7.(4F).5p,3G*,5,11.0,6.54723369,2.5e-07,,                                                     ,,5
374,3d7.(4F).5p,3G*,4,9.0,6.69732648,2.5e-07,,                                                     ,,5
375,3d7.(4F).5p,3G*,3,7.0,6.73945929,1.2e-07,,                                                     ,,5
376,3d7.(2D2).4p,v 3P*,2,5.0,6.56078442,2.5e-07,1.495,  55             :    19  3d6.(3P2).4s.4p.(1P*) 3P*  ,,4
377,3d7.(2D2).4p,v 3P*,1,3.0,6.59967157,2.5e-07,1.266,  41             :    13  3d7.(2P).4p           1P*  ,,4
378,3d6.(3G).4s.4p.(3P*),x 3F*,4,9.0,6.56541325,1.2e-07,,                                                     ,,4
379,3d6.(3G).4s.4p.(3P*),x 3F*,3,7.0,6.61548873,1.2e-07,,  34             :    30  3d7.(2D2).4p          3F*  ,,4
380,3d6.(3G).4s.4p.(3P*),x 3F*,2,5.0,6.6640769,2.5e-07,,                                                     ,,4
381,3d7.(4F).4d,g 5F,5,11.0,6.57876498,1.2e-07,,                                                     ,,4
382,3d7.(4F).4d,g 5F,4,9.0,6.61997175,1.2e-07,,                                                     ,,4
383,3d7.(4F).4d,g 5F,3,7.0,6.67419029,1.2e-07,,                                                     ,,4
384,3d7.(4F).4d,g 5F,2,5.0,6.72707289,1.2e-07,,                                                     ,,4
385,3d7.(4F).4d,g 5F,1,3.0,6.74302768,1.2e-07,,                                                     ,,4
386,3d7.(4F).5p,5G*,6,13.0,6.57976169,2.5e-07,,                                                     ,,5
387,3d7.(4F).5p,5G*,5,11.0,6.64388049,2.5e-07,,                                                     ,,5
388,3d7.(4F).5p,5G*,4,9.0,6.67681119,1.2e-07,,                                                     ,,5
389,3d7.(4F).5p,5G*,3,7.0,6.71184181,2.5e-07,,                                                     ,,5
390,3d7.(4F).5p,5G*,2,5.0,6.72709484,2.5e-07,,                                                     ,,5
391,3d7.(4F).5p,5F*,5,11.0,6.58167501,1.2e-07,,                                                     ,,5
392,3d7.(4F).5p,5F*,4,9.0,6.61934736,1.2e-07,,                                                     ,,5
393,3d7.(4F).5p,5F*,3,7.0,6.65312587,1.2e-07,1.21?,                                                     ,,5
394,3d7.(4F).5p,5F*,2,5.0,6.70041939,2.5e-07,,                                                     ,,5
395,3d7.(4F).5p,5F*,1,3.0,6.72297125,2.5e-07,,                                                     ,,5
396,3d7.(2H).4p,1I*,6,13.0,6.58275864,2.5e-07,1.010,  65             :    21  3d7.(2H).4p           3I*  ,,4
397,3d7.(4F).4d,h 5D,4,9.0,6.59039805,1.2e-07,1.435,                                                     ,,4
398,3d7.(4F).4d,h 5D,3,7.0,6.63883718,1.2e-07,,                                                     ,,4
399,3d7.(4F).4d,h 5D,2,5.0,6.69101333,1.2e-07,,                                                     ,,4
400,3d7.(4F).4d,h 5D,1,3.0,6.71158094,1.2e-07,,                                                     ,,4
401,3d7.(4F).4d,f 5P,3,7.0,6.59107351,1.2e-07,,                                                     ,,4
402,3d7.(4F).4d,f 5P,2,5.0,6.64167865,1.2e-07,,                                                     ,,4
403,3d7.(4F).4d,f 5P,1,3.0,6.6858727,1.2e-07,,                                                     ,,4
404,3d7.(4F).4d,f 5G,6,13.0,6.59213395,1.2e-07,1.323,                                                     ,,4
405,3d7.(4F).4d,f 5G,5,11.0,6.6060875,1.2e-07,1.221,                                                     ,,4
406,3d7.(4F).4d,f 5G,4,9.0,6.66650376,1.2e-07,,                                                     ,,4
407,3d7.(4F).4d,f 5G,3,7.0,6.71512541,1.2e-07,1.142,                                                     ,,4
408,3d7.(4F).4d,f 5G,2,5.0,6.74172473,1.2e-07,,                                                     ,,4
409,3d7.(4F).4d,e 5H,7,15.0,6.60528086,2.5e-07,1.30?,                                                     ,,4
410,3d7.(4F).4d,e 5H,6,13.0,6.61492758,1.2e-07,1.191,                                                     ,,4
411,3d7.(4F).4d,e 5H,5,11.0,6.67955657,1.2e-07,1.102,                                                     ,,4
412,3d7.(4F).4d,e 5H,4,9.0,6.72455738,2.5e-07,0.90?,                                                     ,,4
413,3d7.(4F).4d,e 5H,3,7.0,6.75602283,1.2e-07,0.484,                                                     ,,4
414,3d6.(3G).4s.4p.(3P*),y 1H*,5,11.0,6.6100239,4e-07,1.03?,  77             :    15  3d6.(3H).4s.4p.(3P*)  1H*  ,,4
415,3d7.(4F).5p,3F*,4,9.0,6.61193286,1.2e-07,,                                                     ,,5
416,3d7.(4F).5p,3F*,3,7.0,6.73098236,1.2e-07,,                                                     ,,5
417,3d7.(4F).5p,3F*,2,5.0,6.78272754,2.5e-07,,                                                     ,,5
418,3d7.(4F).5p,5D*,4,9.0,6.64684396,1.2e-07,,                                                     ,,5
419,3d7.(4F).5p,5D*,3,7.0,6.66845912,2.5e-07,,                                                     ,,5
420,3d7.(4F).5p,5D*,2,5.0,6.7609393,2.5e-07,,                                                     ,,5
