,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Leading percentages,Reference,nQua
508,3d5.(6S).5g,5G,5,11.0,25.7445,5e-05,                                                            ,L7185,5
509,3d5.(6S).5g,5G,2,5.0,25.74451,3e-05,                                                            ,L7185,5
510,3d5.(6S).5g,5G,3,7.0,25.74451,5e-05,                                                            ,L7185,5
511,3d5.(6S).6d,7D,1,3.0,26.08552,4e-05,                                                            ,L7185,6
512,3d5.(6S).6d,7D,2,5.0,26.0858,4e-05,                                                            ,L7185,6
513,3d5.(6S).6d,7D,3,7.0,26.08625,4e-05,                                                            ,L7185,6
514,3d5.(6S).6d,7D,4,9.0,26.08687,4e-05,                                                            ,L7185,6
515,3d5.(6S).6d,7D,5,11.0,26.0877,4e-05,                                                            ,L7185,6
516,3d5.(6S).7s,7S,3,7.0,26.11298,4e-05,                                                            ,L7185,7
517,3d5.(2I).5p,3I*,7,15.0,26.465423,1.6e-05,                                                            ,L7185,5
518,3d5.(2I).5p,3I*,6,13.0,26.471362,1.5e-05,                                                            ,L7185,5
519,3d5.(2I).5p,3I*,5,11.0,26.478471,1.5e-05,                                                            ,L7185,5
520,3d5.(2I).5p,3H*,6,13.0,26.529469,1.5e-05,                                                            ,L7185,5
521,3d5.(2I).5p,3H*,5,11.0,26.533923,1.5e-05,                                                            ,L7185,5
522,3d5.(2I).5p,3H*,4,9.0,26.538518,1.5e-05,                                                            ,L7185,5
523,3d5.(4F).5p,5G*,2,5.0,27.135276,1.7e-05,                                                            ,L7185,5
524,3d5.(4F).5p,5G*,3,7.0,27.143031,1.5e-05,                                                            ,L7185,5
525,3d5.(4F).5p,5G*,4,9.0,27.153118,1.5e-05,                                                            ,L7185,5
526,3d5.(4F).5p,5G*,5,11.0,27.164071,1.5e-05,                                                            ,L7185,5
527,3d5.(4F).5p,5G*,6,13.0,27.172694,1.5e-05,                                                            ,L7185,5
528,3d5.(4F).5p,5F*,5,11.0,27.204088,1.5e-05,                                                            ,L7185,5
529,3d5.(4F).5p,5F*,4,9.0,27.211075,1.5e-05,                                                            ,L7185,5
530,3d5.(4F).5p,5F*,3,7.0,27.222746,1.5e-05,                                                            ,L7185,5
531,3d5.(4F).5p,5F*,2,5.0,27.23384,1.5e-05,                                                            ,L7185,5
532,3d5.(4F).5p,5F*,1,3.0,27.244689,1.6e-05,                                                            ,L7185,5
533,3d5.(6S).6g,7G,5,11.0,27.24428,7e-05,                                                            ,L7185,6
534,3d5.(6S).6g,7G,6,13.0,27.24428,7e-05,                                                            ,L7185,6
535,3d5.(6S).6g,7G,3,7.0,27.24428,9e-05,                                                            ,L7185,6
536,3d5.(6S).6g,7G,7,15.0,27.24428,6e-05,                                                            ,L7185,6
537,3d5.(6S).6g,7G,4,9.0,27.24428,7e-05,                                                            ,L7185,6
538,3d5.(6S).6g,7G,1,3.0,27.24428,9e-05,                                                            ,L7185,6
539,3d5.(6S).6g,7G,2,5.0,27.24428,9e-05,                                                            ,L7185,6
540,3d5.(6S).6g,5G,6,13.0,27.244532,2.5e-05,                                                            ,L7185,6
541,3d5.(6S).6g,5G,5,11.0,27.244539,2.4e-05,                                                            ,L7185,6
542,3d5.(6S).6g,5G,2,5.0,27.24456,5e-05,                                                            ,L7185,6
543,3d5.(6S).6g,5G,3,7.0,27.244569,1.6e-05,                                                            ,L7185,6
544,3d5.(6S).6g,5G,4,9.0,27.24457,2.1e-05,                                                            ,L7185,6
545,3d5.(6S).6h,7H*,8,17.0,27.2493,4e-05,                                                            ,L7185,6
546,3d5.(6S).6h,7H*,5,11.0,27.2493,4e-05,                                                            ,L7185,6
547,3d5.(6S).6h,7H*,2,5.0,27.2493,5e-05,                                                            ,L7185,6
548,3d5.(6S).6h,7H*,7,15.0,27.2493,4e-05,                                                            ,L7185,6
549,3d5.(6S).6h,7H*,3,7.0,27.2493,4e-05,                                                            ,L7185,6
550,3d5.(6S).6h,7H*,4,9.0,27.2493,4e-05,                                                            ,L7185,6
551,3d5.(6S).6h,7H*,6,13.0,27.2493,4e-05,                                                            ,L7185,6
552,3d5.(6S).6h,5H*,5,11.0,27.24935,4e-05,                                                            ,L7185,6
553,3d5.(6S).6h,5H*,7,15.0,27.24935,4e-05,                                                            ,L7185,6
554,3d5.(6S).6h,5H*,4,9.0,27.24935,5e-05,                                                            ,L7185,6
555,3d5.(6S).6h,5H*,6,13.0,27.24935,5e-05,                                                            ,L7185,6
556,3d5.(6S).6h,5H*,3,7.0,27.24935,4e-05,                                                            ,L7185,6
557,3d5.(4G).5d,5H,7,15.0,27.597772,1.4e-05,                                                            ,L7185,5
558,3d5.(4G).5d,5H,6,13.0,27.599215,1.4e-05,                                                            ,L7185,5
559,3d5.(4G).5d,5H,3,7.0,27.599552,1.4e-05,                                                            ,L7185,5
560,3d5.(4G).5d,5H,4,9.0,27.59962,2.2e-05,                                                            ,L7185,5
561,3d5.(4G).5d,5H,5,11.0,27.600284,1.4e-05,                                                            ,L7185,5
562,3d5.(4G).5d,5F,5,11.0,27.611186,1.2e-05,                                                            ,L7185,5
563,3d5.(4G).5d,5F,4,9.0,27.615562,1.4e-05,                                                            ,L7185,5
564,3d5.(4G).5d,5F,3,7.0,27.61752,1.2e-05,                                                            ,L7185,5
565,3d5.(4G).5d,5F,2,5.0,27.620495,1.2e-05,                                                            ,L7185,5
566,3d5.(4G).5d,5F,1,3.0,27.620833,1.5e-05,                                                            ,L7185,5
567,3d5.(4G).5d,5G,6,13.0,27.613074,1.2e-05,                                                            ,L7185,5
568,3d5.(4G).5d,5G,5,11.0,27.61684,1.2e-05,                                                            ,L7185,5
569,3d5.(4G).5d,5G,2,5.0,27.618525,1.4e-05,                                                            ,L7185,5
570,3d5.(4G).5d,5G,4,9.0,27.619471,1.4e-05,                                                            ,L7185,5
571,3d5.(4G).5d,5G,3,7.0,27.61948,1.5e-05,                                                            ,L7185,5
572,3d5.(4G).5d,5I,8,17.0,27.623456,1.5e-05,                                                            ,L7185,5
573,3d5.(4G).5d,5I,4,9.0,27.626593,1.5e-05,                                                            ,L7185,5
574,3d5.(4G).5d,5I,7,15.0,27.626744,1.4e-05,                                                            ,L7185,5
575,3d5.(4G).5d,5I,5,11.0,27.627723,1.4e-05,                                                            ,L7185,5
576,3d5.(4G).5d,5I,6,13.0,27.628005,1.5e-05,                                                            ,L7185,5
577,3d5.(4G).6s,5G,6,13.0,27.682237,1.4e-05,                                                            ,L7185,6
578,3d5.(4G).6s,5G,5,11.0,27.686862,1.2e-05,                                                            ,L7185,6
579,3d5.(4G).6s,5G,4,9.0,27.689008,1.9e-05,                                                            ,L7185,6
580,3d5.(4G).6s,5G,2,5.0,27.689148,1.6e-05,                                                            ,L7185,6
581,3d5.(4G).6s,5G,3,7.0,27.689491,1.6e-05,                                                            ,L7185,6
582,3d5.(4G).6s,3G,5,11.0,27.777287,1.4e-05,                                                            ,L7185,6
583,3d5.(4G).6s,3G,3,7.0,27.778875,1.5e-05,                                                            ,L7185,6
584,3d5.(4G).6s,3G,4,9.0,27.779759,1.5e-05,                                                            ,L7185,6
585,3d5.(4P).6s,5P,3,7.0,28.067797,1.4e-05,                                                            ,L7185,6
586,3d5.(4P).6s,5P,2,5.0,28.075971,2.1e-05,                                                            ,L7185,6
587,3d5.(4P).6s,5P,1,3.0,28.083252,1.4e-05,                                                            ,L7185,6
588,3d5.(4D).6s,5D,4,9.0,28.444679,1.4e-05,                                                            ,L7185,6
589,3d5.(4D).6s,5D,3,7.0,28.455576,1.4e-05,                                                            ,L7185,6
590,3d5.(4D).6s,5D,1,3.0,28.458193,1.4e-05,                                                            ,L7185,6
591,3d5.(4D).6s,5D,2,5.0,28.463112,1.4e-05,                                                            ,L7185,6
592,3d5.(4D).6s,3D,3,7.0,28.540302,1.4e-05,                                                            ,L7185,6
593,3d5.(4D).6s,3D,1,3.0,28.547162,1.6e-05,                                                            ,L7185,6
594,3d5.(4D).6s,3D,2,5.0,28.548272,1.4e-05,                                                            ,L7185,6
595,Limit,NaN,NaN,NaN,30.651,0.012,NaN,NaN,NaN
