,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Leading percentages,Reference,nQua
523,3s2.3p.(2P*<3/2>).53d<5/2>,"(3/2,5/2)*",3,7.0,8.182438,,                                           ,L5815,53
524,3s2.3p.(2P*<3/2>).54d<5/2>,"(3/2,5/2)*",3,7.0,8.182627,,                                           ,L5815,54
525,3s2.3p.(2P*<3/2>).55d<5/2>,"(3/2,5/2)*",3,7.0,8.182782,,                                           ,L5815,55
526,3s2.3p.(2P*<3/2>).56d<5/2>,"(3/2,5/2)*",3,7.0,8.182963,,                                           ,L5815,56
527,3s.3p3,3S*,1,3.0,9.87708,, 100                                       ,L5815,3
528,3s.3p2.(4P).4s,5P,1,3.0,10.13256,,                                           ,L5815,4
529,3s.3p2.(4P).4s,5P,2,5.0,10.14516,,                                           ,L5815,4
530,3s.3p2.(4P).4s,5P,3,7.0,10.163748,,                                           ,L5815,4
531,3s.3p2.(4P).4p,3D*?,3,7.0,11.447,0.012,                                           ,L5815,4
532,3s.3p2.(4P).4p,3D*?,1,3.0,11.447,0.012,                                           ,L5815,4
533,3s.3p2.(4P).4p,3D*?,2,5.0,11.447,0.012,                                           ,L5815,4
534,3s.3p2.(4P).3d,5P,3,7.0,11.690685,,                                           ,L5815,3
535,3s.3p2.(4P).3d,5P,2,5.0,11.699842,,                                           ,L5815,3
536,3s.3p2.(4P).3d,5P,1,3.0,11.705721,,                                           ,L5815,3
537,3s.3p2.(4P).5p,3D*?,3,7.0,12.452,0.012,                                           ,L5815,5
538,3s.3p2.(4P).5p,3D*?,1,3.0,12.452,0.012,                                           ,L5815,5
539,3s.3p2.(4P).5p,3D*?,2,5.0,12.452,0.012,                                           ,L5815,5
540,Limit,NaN,NaN,NaN,8.15168,3e-05,NaN,NaN,NaN
